estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,mediamovelcaso,mediamovelobito,crescimentoobito,crescimentocasos
GO,2020-04-12,229.0,20,14,4,12.214285714285714,0.9285714285714286,12.000000000000002,2.359835482339888
GO,2020-04-13,233.0,4,15,1,12.285714285714286,1.0,13.000000000000002,2.367355921026019
GO,2020-04-14,284.0,51,15,0,15.642857142857142,1.0,13.000000000000002,2.4533183400470375
GO,2020-04-15,304.0,20,15,0,16.642857142857142,1.0,13.000000000000002,2.482873583608754
GO,2020-04-16,318.0,14,16,1,17.5,1.0714285714285714,14.0,2.5024271199844326
GO,2020-04-17,335.0,17,16,0,17.642857142857142,1.0,6.000000000000001,2.525044807036845
GO,2020-04-18,378.0,43,18,2,19.642857142857142,1.1428571428571428,7.0,2.577491799837225
GO,2020-04-19,393.0,15,18,0,19.857142857142858,1.0714285714285714,4.0,2.5943925503754266
GO,2020-04-20,403.0,10,19,1,20.285714285714285,1.0,1.7999999999999998,2.6053050461411096
GO,2020-04-21,421.0,18,19,0,20.571428571428573,1.0,1.7999999999999998,2.6242820958356683
GO,2020-04-22,438.0,17,21,2,20.0,1.0,1.0,2.6414741105040993
GO,2020-04-23,453.0,15,23,2,19.571428571428573,1.1428571428571428,1.6666666666666665,2.656098202012832
GO,2020-04-24,486.0,33,24,1,21.071428571428573,1.1428571428571428,1.2857142857142856,2.6866362692622934
GO,2020-04-25,506.0,20,25,1,21.214285714285715,1.0714285714285714,0.6666666666666665,2.7041505168397992
GO,2020-04-26,573.0,67,25,0,24.571428571428573,0.7857142857142857,-0.15384615384615388,2.75815462196739
GO,2020-04-27,616.0,43,26,1,27.357142857142858,0.7857142857142857,-0.2142857142857143,2.7895807121644256
GO,2020-04-28,661.0,45,27,1,26.928571428571427,0.8571428571428571,-0.1428571428571429,2.82020145948564
GO,2020-04-29,705.0,44,27,0,28.642857142857142,0.8571428571428571,-0.1428571428571429,2.848189116991399
GO,2020-04-30,781.0,76,29,2,33.07142857142857,0.9285714285714286,-0.13333333333333328,2.8926510338773004
GO,2020-05-01,808.0,27,29,0,33.785714285714285,0.9285714285714286,-0.0714285714285714,2.907411360774586
GO,2020-05-02,825.0,17,30,1,31.928571428571427,0.8571428571428571,-0.25,2.916453948549925
GO,2020-05-03,850.0,25,30,0,32.642857142857146,0.8571428571428571,-0.2,2.929418925714293
GO,2020-05-04,861.0,11,30,0,32.714285714285715,0.7857142857142857,-0.2142857142857143,2.935003151453655
GO,2020-05-05,922.0,61,38,8,35.785714285714285,1.3571428571428572,0.3571428571428572,2.9647309210536292
GO,2020-05-06,1024.0,102,44,6,41.857142857142854,1.6428571428571428,0.6428571428571428,3.010299956639812
GO,2020-05-07,1027.0,3,44,0,41.0,1.5,0.31250000000000006,3.0115704435972783
GO,2020-05-08,1053.0,26,47,3,40.5,1.6428571428571428,0.4375,3.0224283711854865
GO,2020-05-09,1069.0,16,47,0,40.214285714285715,1.5714285714285714,0.4666666666666667,3.028977705208778
GO,2020-05-10,1093.0,24,47,0,37.142857142857146,1.5714285714285714,1.0,3.038620161949703
GO,2020-05-11,1100.0,7,49,2,34.57142857142857,1.6428571428571428,1.0909090909090908,3.041392685158225
GO,2020-05-12,1115.0,15,52,3,32.42857142857143,1.7857142857142858,1.0833333333333335,3.0472748673841794
GO,2020-05-13,1134.0,19,61,9,30.642857142857142,2.4285714285714284,1.833333333333333,3.0546130545568877
GO,2020-05-14,1423.0,289,64,3,45.857142857142854,2.5,1.6923076923076923,3.153204900084284
GO,2020-05-15,1572.0,149,67,3,54.57142857142857,2.7142857142857144,1.9230769230769231,3.196452541703389
GO,2020-05-16,1640.0,68,69,2,58.214285714285715,2.7857142857142856,2.25,3.214843848047698
GO,2020-05-17,1692.0,52,70,1,60.142857142857146,2.857142857142857,2.3333333333333335,3.228400358703005
GO,2020-05-18,1749.0,57,73,3,63.42857142857143,3.0714285714285716,2.9090909090909096,3.2427898094786767
GO,2020-05-19,1846.0,97,73,0,66.0,2.5,0.8421052631578947,3.266231696689893
GO,2020-05-20,1978.0,132,78,5,68.14285714285714,2.4285714285714284,0.47826086956521735,3.2962262872611605
GO,2020-05-21,2114.0,136,85,7,77.64285714285714,2.9285714285714284,0.9523809523809522,3.3251049829714074
GO,2020-05-22,2304.0,190,93,8,89.35714285714286,3.2857142857142856,1.0,3.3624824747511743
GO,2020-05-23,2377.0,73,95,2,93.42857142857143,3.4285714285714284,1.1818181818181817,3.3760291817281805
GO,2020-05-24,2443.0,66,95,0,96.42857142857143,3.4285714285714284,1.1818181818181817,3.3879234669734366
GO,2020-05-25,2512.0,69,96,1,100.85714285714286,3.357142857142857,1.0434782608695654,3.4000196350651586
GO,2020-05-26,2671.0,159,104,8,111.14285714285714,3.7142857142857144,1.08,3.426673888021373
GO,2020-05-27,2843.0,172,108,4,122.07142857142857,3.357142857142857,0.38235294117647073,3.4537768596904423
GO,2020-05-28,3090.0,247,115,7,119.07142857142857,3.642857142857143,0.45714285714285713,3.4899584794248346
GO,2020-05-29,3319.0,229,119,4,124.78571428571429,3.7142857142857144,0.3684210526315789,3.521007252408604
GO,2020-05-30,3585.0,266,122,3,138.92857142857142,3.7857142857142856,0.358974358974359,3.554489160003819
GO,2020-05-31,3702.0,117,124,2,143.57142857142858,3.857142857142857,0.35,3.5684364144168854
GO,2020-06-01,3906.0,204,127,3,154.07142857142858,3.857142857142857,0.25581395348837205,3.5917322389518356
GO,2020-06-02,4377.0,471,151,24,180.78571428571428,5.571428571428571,1.2285714285714284,3.641176546613114
GO,2020-06-03,4570.0,193,155,4,185.14285714285714,5.5,1.2647058823529413,3.6599162000698504
GO,2020-06-04,4944.0,374,164,9,202.14285714285714,5.642857142857143,0.9268292682926832,3.6940784620807596
GO,2020-06-05,5373.0,429,167,3,219.21428571428572,5.285714285714286,0.6086956521739131,3.730216840568694
GO,2020-06-06,5669.0,296,172,5,235.14285714285714,5.5,0.6041666666666667,3.75350645699097
GO,2020-06-07,5813.0,144,173,1,240.71428571428572,5.571428571428571,0.625,3.764400322956388
GO,2020-06-08,6124.0,311,173,0,258.0,5.5,0.6382978723404255,3.7870351820262234
GO,2020-06-09,6521.0,397,180,7,275.0,5.428571428571429,0.46153846153846156,3.8143142002074595
GO,2020-06-10,7159.0,638,188,8,308.2857142857143,5.714285714285714,0.7021276595744681,3.854852362417834
GO,2020-06-11,7657.0,498,189,1,326.2142857142857,5.285714285714286,0.45098039215686275,3.8840586470939384
GO,2020-06-12,7846.0,189,194,5,323.35714285714283,5.357142857142857,0.4423076923076922,3.894648303793517
GO,2020-06-13,7940.0,94,208,14,311.07142857142856,6.142857142857143,0.6226415094339625,3.8998205024270964
GO,2020-06-14,7944.0,4,211,3,303.0,6.214285714285714,0.6111111111111112,3.900039235487325
GO,2020-06-15,10182.0,2238,226,15,448.2857142857143,7.071428571428571,0.8333333333333333,4.007833092701319
GO,2020-06-16,11264.0,1082,246,20,491.92857142857144,6.785714285714286,0.21794871794871798,4.051692641798037
GO,2020-06-17,12236.0,972,252,6,547.5714285714286,6.928571428571429,0.25974025974025977,4.087639468312641
GO,2020-06-18,13304.0,1068,264,12,597.1428571428571,7.142857142857143,0.26582278481012656,4.123982236211463
GO,2020-06-19,14027.0,723,281,17,618.1428571428571,8.142857142857142,0.5405405405405405,4.146964796989748
GO,2020-06-20,14880.0,853,295,14,657.9285714285714,8.785714285714286,0.5974025974025975,4.17260293120986
GO,2020-06-21,15619.0,739,303,8,700.4285714285714,9.285714285714286,0.6666666666666669,4.193653224907199
GO,2020-06-22,16536.0,917,311,8,743.7142857142857,9.857142857142858,0.7922077922077922,4.218430463619232
GO,2020-06-23,17568.0,1032,329,18,789.0714285714286,10.642857142857142,0.9605263157894735,4.244722322769998
GO,2020-06-24,18622.0,1054,363,34,818.7857142857143,12.5,1.1875,4.270026322312294
GO,2020-06-25,19547.0,925,384,21,849.2857142857143,13.928571428571429,1.635135135135135,4.2910801129635265
GO,2020-06-26,20863.0,1316,409,25,929.7857142857143,15.357142857142858,1.8666666666666667,4.319376758058249
GO,2020-06-27,21620.0,757,429,20,977.1428571428571,15.785714285714286,1.569767441860465,4.334855689617291
GO,2020-06-28,21984.0,364,435,6,1002.8571428571429,16.0,1.5747126436781607,4.342106715379456
GO,2020-06-29,23007.0,1023,437,2,916.0714285714286,15.071428571428571,1.1313131313131313,4.361859992489294
GO,2020-06-30,24381.0,1374,474,37,936.9285714285714,16.285714285714285,1.4000000000000001,4.3870515144724935
GO,2020-07-01,25541.0,1160,503,29,950.3571428571429,17.928571428571427,1.5876288659793811,4.4072378970769615
GO,2020-07-02,26263.0,722,545,42,925.6428571428571,20.071428571428573,1.8100000000000003,4.419344333673843
GO,2020-07-03,26330.0,67,586,41,878.7857142857143,21.785714285714285,1.6754385964912282,4.420450859106068
GO,2020-07-04,28494.0,2164,611,25,972.4285714285714,22.571428571428573,1.5691056910569106,4.454753419965662
GO,2020-07-05,28526.0,32,621,10,921.9285714285714,22.714285714285715,1.4461538461538461,4.455240877870955
GO,2020-07-06,29296.0,770,654,33,911.4285714285714,24.5,1.4855072463768115,4.466808326957621
GO,2020-07-07,31308.0,2012,701,47,981.4285714285714,26.571428571428573,1.4966442953020136,4.495655325147846
GO,2020-07-08,32664.0,1356,733,32,1003.0,26.428571428571427,1.114285714285714,4.51406936691494
GO,2020-07-09,33876.0,1212,769,36,1023.5,27.5,0.9743589743589743,4.529892124194544
GO,2020-07-10,35138.0,1262,807,38,1019.6428571428571,28.428571428571427,0.8511627906976743,4.5457770385001215
GO,2020-07-11,35793.0,655,844,37,1012.3571428571429,29.642857142857142,0.8778280542986424,4.553798100425305
GO,2020-07-12,36244.0,451,849,5,1018.5714285714286,29.571428571428573,0.8482142857142858,4.559236121732809
GO,2020-07-13,36696.0,452,852,3,977.7857142857143,29.642857142857142,0.966824644549763,4.564618727123926
GO,2020-07-14,37832.0,1136,880,28,960.7857142857143,29.0,0.780701754385965,4.57785930100737
GO,2020-07-15,38895.0,1063,927,47,953.8571428571429,30.285714285714285,0.6892430278884463,4.589893775825033
GO,2020-07-16,40201.0,1306,986,59,995.5714285714286,31.5,0.5693950177935941,4.604236856295423
GO,2020-07-17,40681.0,480,1029,43,1025.0714285714287,31.642857142857142,0.45245901639344266,4.609391619991711
GO,2020-07-18,40795.0,114,1079,50,878.6428571428571,33.42857142857143,0.4810126582278481,4.610606937465461
GO,2020-07-19,40769.0,-26,1092,13,874.5,33.642857142857146,0.4811320754716982,4.610330059016342
GO,2020-07-20,40772.0,3,1106,14,819.7142857142857,32.285714285714285,0.3177842565597667,4.610362015539963
GO,2020-07-21,43794.0,3022,1154,48,891.8571428571429,32.357142857142854,0.21774193548387077,4.641414614034124
GO,2020-07-22,47284.0,3490,1193,39,1044.2857142857142,32.857142857142854,0.2432432432432432,4.674714208660997
GO,2020-07-23,50458.0,3174,1262,69,1184.4285714285713,35.214285714285715,0.28051948051948056,4.702930032424566
GO,2020-07-24,52847.0,2389,1332,70,1264.9285714285713,37.5,0.3190954773869347,4.723020338466041
GO,2020-07-25,54801.0,1954,1378,46,1357.7142857142858,38.142857142857146,0.28674698795180736,4.738788483493847
GO,2020-07-26,55914.0,1113,1392,14,1405.0,38.785714285714285,0.3115942028985506,4.747520562117171
GO,2020-07-27,57985.0,2071,1400,8,1520.642857142857,39.142857142857146,0.3204819277108435,4.76331566149819
GO,2020-07-28,60637.0,2652,1473,73,1628.9285714285713,42.357142857142854,0.460591133004926,4.782737706547561
GO,2020-07-29,63658.0,3021,1554,81,1768.7857142857142,44.785714285714285,0.4787735849056604,4.803852989883346
GO,2020-07-30,65269.0,1611,1564,10,1790.5714285714287,41.285714285714285,0.31065759637188206,4.814706958830359
GO,2020-07-31,67941.0,2672,1656,92,1947.142857142857,44.785714285714285,0.4153498871331828,4.832131934810809
GO,2020-08-01,69487.0,1546,1686,30,2049.4285714285716,43.357142857142854,0.29700854700854684,4.841903562052593
GO,2020-08-02,70115.0,628,1697,11,2096.1428571428573,43.214285714285715,0.2845010615711252,4.845810938371086
GO,2020-08-03,70252.0,137,1716,19,2105.714285714286,43.57142857142857,0.3495575221238938,4.846658692656829
GO,2020-08-04,73231.0,2979,1791,75,2102.6428571428573,45.5,0.40618101545253876,4.864694964650529
GO,2020-08-05,76605.0,3374,1830,39,2094.3571428571427,45.5,0.3847826086956523,4.884257116911221
GO,2020-08-06,79897.0,3292,1888,58,2102.785714285714,44.714285714285715,0.2697768762677485,4.902530472581752
GO,2020-08-07,82807.0,2910,1946,58,2140.0,43.857142857142854,0.16952380952380944,4.918067050950044
GO,2020-08-08,84531.0,1724,2008,62,2123.5714285714284,45.0,0.17977528089887632,4.927016006700874
GO,2020-08-09,85071.0,540,2020,12,2082.6428571428573,44.857142857142854,0.15653775322283606,4.929781537917507
GO,2020-08-10,86451.0,1380,2023,3,2033.2857142857142,44.5,0.13686131386861305,4.936770021230186
GO,2020-08-11,90226.0,3775,2099,76,2113.5,44.714285714285715,0.055649241146711735,4.955331704165462
GO,2020-08-12,93274.0,3048,2135,36,2115.4285714285716,41.5,-0.07336523125996808,4.969760601622704
GO,2020-08-13,96749.0,3475,2213,78,2248.5714285714284,46.357142857142854,0.12283737024221449,4.985646484835897
GO,2020-08-14,99234.0,2485,2286,73,2235.214285714286,45.0,0.004784688995215333,4.9966604975825755
GO,2020-08-15,100938.0,1704,2286,0,2246.5,42.857142857142854,-0.011532125205930808,5.0040546953098035
GO,2020-08-16,101592.0,654,2322,36,2248.3571428571427,44.642857142857146,0.03305785123966947,5.006859510185616
GO,2020-08-17,102665.0,1073,2336,14,2315.214285714286,44.285714285714285,0.016393442622950845,5.01142241148846
GO,2020-08-18,105962.0,3297,2414,78,2337.9285714285716,44.5,-0.02197802197802198,5.025150146876671
GO,2020-08-19,109253.0,3291,2475,61,2332.0,46.07142857142857,0.0125588697017268,5.038433371185319
GO,2020-08-20,111836.0,2583,2558,83,2281.3571428571427,47.857142857142854,0.07028753993610215,5.048581625417041
GO,2020-08-21,113051.0,1215,2647,89,2160.285714285714,50.07142857142857,0.1416938110749186,5.053274408278558
GO,2020-08-22,115530.0,2479,2713,66,2214.214285714286,50.357142857142854,0.11904761904761899,5.062694773342393
GO,2020-08-23,116664.0,1134,2743,30,2256.6428571428573,51.642857142857146,0.1512738853503186,5.066936862786148
GO,2020-08-24,118569.0,1905,2758,15,2294.1428571428573,52.5,0.1797752808988764,5.0739711570825365
GO,2020-08-25,122130.0,3561,2839,81,2278.8571428571427,52.857142857142854,0.18210862619808296,5.086822357099062
GO,2020-08-26,124593.0,2463,2888,49,2237.0714285714284,53.785714285714285,0.29604130808950085,5.095493643071373
GO,2020-08-27,127361.0,2768,2962,74,2186.5714285714284,53.5,0.15408320493066263,5.105036460355724
GO,2020-08-28,128965.0,1604,3003,41,2123.6428571428573,51.214285714285715,0.1380952380952381,5.110471862475243
GO,2020-08-29,130316.0,1351,3060,57,2098.4285714285716,55.285714285714285,0.2900000000000001,5.114997741001279
GO,2020-08-30,130863.0,547,3075,15,2090.785714285714,53.785714285714285,0.2047999999999999,5.1168168721637155
GO,2020-08-31,132506.0,1643,3094,19,2131.5,54.142857142857146,0.22258064516129042,5.122235543992787
GO,2020-09-01,135460.0,2954,3212,118,2107.0,57.0,0.2808988764044944,5.131811071270342
GO,2020-09-02,138408.0,2948,3262,50,2082.5,56.214285714285715,0.22015503875969,5.141161193122503
GO,2020-09-03,140416.0,2008,3345,83,2041.4285714285713,56.214285714285715,0.17462686567164187,5.14741659722258
GO,2020-09-04,145250.0,4834,3400,55,2299.9285714285716,53.785714285714285,0.07417974322396578,5.162116141062368
GO,2020-09-05,147357.0,2107,3450,50,2273.3571428571427,52.642857142857146,0.04539007092198594,5.168370771262735
GO,2020-09-06,147615.0,258,3457,7,2210.785714285714,51.0,-0.012448132780083046,5.169130490862591
GO,2020-09-07,147728.0,113,3475,18,2082.785714285714,51.214285714285715,-0.02448979591836733,5.169462818216547
GO,2020-09-08,149290.0,1562,3484,9,1940.0,46.07142857142857,-0.12837837837837837,5.174030718038026
GO,2020-09-09,152640.0,3350,3531,47,2003.357142857143,45.92857142857143,-0.14608233731739703,5.18366835736002
GO,2020-09-10,156892.0,4252,3627,96,2109.3571428571427,47.5,-0.11214953271028037,5.195600799262952
GO,2020-09-11,160769.0,3877,3717,90,2271.714285714286,51.0,-0.004184100418410061,5.206202310414561
GO,2020-09-12,162554.0,1785,3783,66,2302.714285714286,51.642857142857146,-0.06589147286821698,5.210997660738045
GO,2020-09-13,163098.0,544,3800,17,2302.5,51.785714285714285,-0.03718459495351926,5.212448635508152
GO,2020-09-14,165436.0,2338,3810,10,2352.1428571428573,51.142857142857146,-0.055408970976253295,5.218630020936765
GO,2020-09-15,170064.0,4628,3885,75,2471.714285714286,48.07142857142857,-0.1566416040100251,5.230612389708765
GO,2020-09-16,172747.0,2683,3935,50,2452.785714285714,48.07142857142857,-0.14485387547649306,5.237410513963695
GO,2020-09-17,176801.0,4054,3995,60,2598.9285714285716,46.42857142857143,-0.1740787801778907,5.24748471708686
GO,2020-09-18,180926.0,4125,4092,97,2548.285714285714,49.42857142857143,-0.08100929614873832,5.257500981703131
GO,2020-09-19,182856.0,1930,4135,43,2535.6428571428573,48.92857142857143,-0.07055630936227952,5.262109215284617
GO,2020-09-20,183815.0,959,4152,17,2585.714285714286,49.642857142857146,-0.02661064425770302,5.264380948570336
GO,2020-09-21,185359.0,1544,4164,12,2687.9285714285716,49.214285714285715,-0.03905160390516039,5.2680136777971684
GO,2020-09-22,187519.0,2160,4228,64,2730.6428571428573,53.142857142857146,0.15348837209302338,5.273045278341623
GO,2020-09-23,192157.0,4638,4265,37,2822.6428571428573,52.42857142857143,0.14152410575427682,5.283656209804792
GO,2020-09-24,195418.0,3261,4356,91,2751.8571428571427,52.07142857142857,0.09624060150375936,5.290964564196656
GO,2020-09-25,197857.0,2439,4436,80,2649.1428571428573,51.357142857142854,0.00700280112044812,5.296351419816074
GO,2020-09-26,199601.0,1744,4500,64,2646.214285714286,51.214285714285715,-0.00829875518672203,5.30016271276996
GO,2020-09-27,199784.0,183,4505,5,2620.4285714285716,50.357142857142854,-0.027586206896551765,5.300560704160474
GO,2020-09-28,202754.0,2970,4529,24,2665.5714285714284,51.357142857142854,0.004189944134078093,5.306969430877234
GO,2020-09-29,206707.0,3953,4606,77,2617.3571428571427,51.5,0.07132243684992576,5.315355183980447
GO,2020-09-30,209411.0,2704,4672,66,2618.8571428571427,52.642857142857146,0.09509658246656771,5.32099949068489
GO,2020-10-01,212186.0,2775,4723,51,2527.5,52.0,0.11999999999999995,5.32671672582675
GO,2020-10-02,214768.0,2582,4818,95,2417.285714285714,51.857142857142854,0.049132947976878505,5.331969572843563
GO,2020-10-03,215938.0,1170,4832,14,2363.0,49.785714285714285,0.017518248175182417,5.334329074655402
GO,2020-10-04,216063.0,125,4862,30,2303.4285714285716,50.714285714285715,0.0215827338129496,5.334580401905815
GO,2020-10-05,217700.0,1637,4868,6,2310.0714285714284,50.285714285714285,0.021770682148040597,5.337858429041094
GO,2020-10-06,221141.0,3441,4945,77,2401.5714285714284,51.214285714285715,-0.0362903225806452,5.344669269141421
GO,2020-10-07,224181.0,3040,5020,75,2287.4285714285716,53.92857142857143,0.02861035422343324,5.350598802082238
GO,2020-10-08,225978.0,1797,5079,59,2182.8571428571427,51.642857142857146,-0.008230452674897023,5.354066160635574
GO,2020-10-09,227349.0,1371,5138,59,2106.5714285714284,50.142857142857146,-0.023643949930458853,5.35669304829069
GO,2020-10-10,228538.0,1189,5181,43,2066.9285714285716,48.642857142857146,-0.05020920502092046,5.35895842242866
GO,2020-10-11,228891.0,353,5194,13,2079.0714285714284,49.214285714285715,-0.02269503546099283,5.3596287165400724
GO,2020-10-12,229071.0,180,5205,11,1879.7857142857142,48.285714285714285,-0.05980528511821971,5.359970111724687
GO,2020-10-13,230184.0,1113,5211,6,1676.9285714285713,43.214285714285715,-0.16088765603328709,5.362075132702956
GO,2020-10-14,232444.0,2260,5261,50,1645.2142857142858,42.07142857142857,-0.20081411126187254,5.366318340364139
GO,2020-10-15,234463.0,2019,5306,45,1591.2142857142858,41.642857142857146,-0.1991758241758241,5.370074317568547
GO,2020-10-16,236105.0,1642,5348,42,1524.0714285714287,37.857142857142854,-0.2699724517906336,5.373105184238476
GO,2020-10-17,236814.0,709,5374,26,1491.142857142857,38.714285714285715,-0.22238163558106167,5.374407373485934
GO,2020-10-18,236814.0,0,5374,0,1482.2142857142858,36.57142857142857,-0.2788732394366198,5.374407373485934
GO,2020-10-19,239447.0,2633,5401,27,1553.357142857143,38.07142857142857,-0.2428977272727273,5.379209400194214
GO,2020-10-20,240165.0,718,5444,43,1358.857142857143,35.642857142857146,-0.304044630404463,5.380509716578931
GO,2020-10-21,241593.0,1428,5472,28,1243.7142857142858,32.285714285714285,-0.4013245033112583,5.383084346731318
GO,2020-10-22,243243.0,1650,5491,19,1233.2142857142858,29.428571428571427,-0.43015214384509,5.3860403510776305
GO,2020-10-23,245382.0,2139,5539,48,1288.0714285714287,28.642857142857142,-0.42877492877492884,5.389842701881669
GO,2020-10-24,246835.0,1453,5564,25,1306.9285714285713,27.357142857142858,-0.43759177679882527,5.392406740568461
GO,2020-10-25,247360.0,525,5575,11,1319.2142857142858,27.214285714285715,-0.44702467343976776,5.393329472238231
GO,2020-10-26,248361.0,1001,5599,24,1377.857142857143,28.142857142857142,-0.4171597633136095,5.395083399819491
GO,2020-10-27,251400.0,3039,5648,49,1515.4285714285713,31.214285714285715,-0.27768595041322314,5.400365273349939
GO,2020-10-28,252333.0,933,5654,6,1420.642857142857,28.071428571428573,-0.33276740237690994,5.4019740510753
GO,2020-10-29,253974.0,1641,5690,36,1393.642857142857,27.428571428571427,-0.3413379073756433,5.404789259003842
GO,2020-10-30,255123.0,1149,5732,42,1358.4285714285713,27.428571428571427,-0.27547169811320754,5.406749613148454
GO,2020-10-31,255447.0,324,5753,21,1330.9285714285713,27.071428571428573,-0.3007380073800738,5.407300806642098
GO,2020-11-01,255746.0,299,5759,6,1352.2857142857142,27.5,-0.24804687499999994,5.407808849846513
GO,2020-11-02,256161.0,415,5762,3,1193.857142857143,25.785714285714285,-0.3227016885553471,5.408513009975108
GO,2020-11-03,256800.0,639,5762,0,1188.2142857142858,22.714285714285715,-0.36272545090180364,5.409595019396816
GO,2020-11-04,258241.0,1441,5797,35,1189.142857142857,23.214285714285715,-0.28097345132743357,5.412025194786249
GO,2020-11-05,259383.0,1142,5851,54,1152.857142857143,25.714285714285715,-0.12621359223300962,5.413941508956508
GO,2020-11-06,260507.0,1124,5869,18,1080.357142857143,23.571428571428573,-0.17705735660847874,5.415819397579991
GO,2020-11-07,261114.0,607,5874,5,1019.9285714285714,22.142857142857142,-0.19060052219321152,5.416830157766056
GO,2020-11-08,261433.0,319,5874,0,1005.2142857142857,21.357142857142858,-0.2152230971128609,5.41736040655492
GO,2020-11-09,262002.0,569,5874,0,974.3571428571429,19.642857142857142,-0.3020304568527919,5.4183046065321445
GO,2020-11-10,263444.0,1442,5874,0,860.2857142857143,16.142857142857142,-0.48283752860411905,5.420688311860925
GO,2020-11-11,264887.0,1443,5900,26,896.7142857142857,17.571428571428573,-0.3740458015267175,5.4230606447192615
GO,2020-11-12,266499.0,1612,5936,36,894.6428571428571,17.571428571428573,-0.3593749999999999,5.4256955837367125
GO,2020-11-13,266752.0,253,5936,0,830.6428571428571,14.571428571428571,-0.46875,5.4261076842753555
GO,2020-11-14,267377.0,625,6030,94,852.1428571428571,19.785714285714285,-0.26912928759894467,5.427124046147009
GO,2020-11-15,267603.0,226,6034,4,846.9285714285714,19.642857142857142,-0.28571428571428575,5.427490977840713
GO,2020-11-16,268258.0,655,6037,3,864.0714285714286,19.642857142857142,-0.23822714681440443,5.4285526823772186
