estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,mediamovelcaso,mediamovelobito,crescimentoobito,crescimentocasos
GO,2020-05-16,1640,68,69,2,81.57142857142857,3.142857142857143,3.3999999999999995,3.214843848047698
GO,2020-05-17,1692,52,70,1,85.57142857142857,3.2857142857142856,3.5999999999999996,3.228400358703005
GO,2020-05-18,1749,57,73,3,92.71428571428571,3.4285714285714284,5.0,3.2427898094786767
GO,2020-05-19,1846,97,73,0,104.42857142857143,3.0,0.9090909090909092,3.266231696689893
GO,2020-05-20,1978,132,78,5,120.57142857142857,2.4285714285714284,0.0,3.2962262872611605
GO,2020-05-21,2114,136,85,7,98.71428571428571,3.0,0.4,3.3251049829714074
GO,2020-05-22,2304,190,93,8,104.57142857142857,3.7142857142857144,0.44444444444444436,3.3624824747511743
GO,2020-05-23,2377,73,95,2,105.28571428571429,3.7142857142857144,0.5294117647058825,3.3760291817281805
GO,2020-05-24,2443,66,95,0,107.28571428571429,3.5714285714285716,0.47058823529411786,3.3879234669734366
GO,2020-05-25,2512,69,96,1,109.0,3.2857142857142856,0.2105263157894736,3.4000196350651586
GO,2020-05-26,2671,159,104,8,117.85714285714286,4.428571428571429,1.2142857142857144,3.426673888021373
GO,2020-05-27,2843,172,108,4,123.57142857142857,4.285714285714286,0.7647058823529412,3.4537768596904423
GO,2020-05-28,3090,247,115,7,139.42857142857142,4.285714285714286,0.49999999999999994,3.4899584794248346
GO,2020-05-29,3319,229,119,4,145.0,3.7142857142857144,0.3,3.521007252408604
GO,2020-05-30,3585,266,122,3,172.57142857142858,3.857142857142857,0.22727272727272732,3.554489160003819
GO,2020-05-31,3702,117,124,2,179.85714285714286,4.142857142857143,0.26086956521739146,3.5684364144168854
GO,2020-06-01,3906,204,127,3,199.14285714285714,4.428571428571429,0.2916666666666668,3.5917322389518356
GO,2020-06-02,4377,471,151,24,243.71428571428572,6.714285714285714,1.2380952380952381,3.641176546613114
GO,2020-06-03,4570,193,155,4,246.71428571428572,6.714285714285714,1.7647058823529416,3.6599162000698504
GO,2020-06-04,4944,374,164,9,264.85714285714283,7.0,1.3333333333333333,3.6940784620807596
GO,2020-06-05,5373,429,167,3,293.42857142857144,6.857142857142857,0.846153846153846,3.730216840568694
GO,2020-06-06,5669,296,172,5,297.7142857142857,7.142857142857143,0.9230769230769231,3.75350645699097
GO,2020-06-07,5813,144,173,1,301.57142857142856,7.0,0.9599999999999999,3.764400322956388
GO,2020-06-08,6124,311,173,0,316.85714285714283,6.571428571428571,1.0,3.7870351820262234
GO,2020-06-09,6521,397,180,7,306.2857142857143,4.142857142857143,-0.06451612903225803,3.8143142002074595
GO,2020-06-10,7159,638,188,8,369.85714285714283,4.714285714285714,0.10000000000000006,3.854852362417834
GO,2020-06-11,7657,498,189,1,387.57142857142856,3.5714285714285716,-0.1666666666666666,3.8840586470939384
GO,2020-06-12,7846,189,194,5,353.2857142857143,3.857142857142857,0.03846153846153844,3.894648303793517
GO,2020-06-13,7940,94,208,14,324.42857142857144,5.142857142857143,0.3333333333333334,3.8998205024270964
GO,2020-06-14,7944,4,211,3,304.42857142857144,5.428571428571429,0.31034482758620685,3.900039235487325
GO,2020-06-15,10182,2238,226,15,579.7142857142857,7.571428571428571,0.7096774193548385,4.007833092701319
GO,2020-06-16,11264,1082,246,20,677.5714285714286,9.428571428571429,0.4042553191489362,4.051692641798037
GO,2020-06-17,12236,972,252,6,725.2857142857143,9.142857142857142,0.3617021276595744,4.087639468312641
GO,2020-06-18,13304,1068,264,12,806.7142857142857,10.714285714285714,0.5306122448979591,4.123982236211463
GO,2020-06-19,14027,723,281,17,883.0,12.428571428571429,0.8125000000000001,4.146964796989748
GO,2020-06-20,14880,853,295,14,991.4285714285714,12.428571428571429,0.74,4.17260293120986
GO,2020-06-21,15619,739,303,8,1096.4285714285713,13.142857142857142,0.8775510204081632,4.193653224907199
GO,2020-06-22,16536,917,311,8,907.7142857142857,12.142857142857142,0.8478260869565217,4.218430463619232
GO,2020-06-23,17568,1032,329,18,900.5714285714286,11.857142857142858,1.8620689655172413,4.244722322769998
GO,2020-06-24,18622,1054,363,34,912.2857142857143,15.857142857142858,2.3636363636363633,4.270026322312294
GO,2020-06-25,19547,925,384,21,891.8571428571429,17.142857142857142,3.8,4.2910801129635265
GO,2020-06-26,20863,1316,409,25,976.5714285714286,18.285714285714285,3.7407407407407405,4.319376758058249
GO,2020-06-27,21620,757,429,20,962.8571428571429,19.142857142857142,2.722222222222222,4.334855689617291
GO,2020-06-28,21984,364,435,6,909.2857142857143,18.857142857142858,2.473684210526316,4.342106715379456
GO,2020-06-29,23007,1023,437,2,924.4285714285714,18.0,1.3773584905660379,4.361859992489294
GO,2020-06-30,24381,1374,474,37,973.2857142857143,20.714285714285715,1.196969696969697,4.3870515144724935
GO,2020-07-01,25541,1160,503,29,988.4285714285714,20.0,1.1875000000000002,4.4072378970769615
GO,2020-07-02,26263,722,545,42,959.4285714285714,23.0,1.1466666666666667,4.419344333673843
GO,2020-07-03,26330,67,586,41,781.0,25.285714285714285,1.0344827586206895,4.420450859106068
GO,2020-07-04,28494,2164,611,25,982.0,26.0,1.0919540229885056,4.454753419965662
GO,2020-07-05,28526,32,621,10,934.5714285714286,26.571428571428573,1.0217391304347827,4.455240877870955
GO,2020-07-06,29296,770,654,33,898.4285714285714,31.0,1.5529411764705883,4.466808326957621
GO,2020-07-07,31308,2012,701,47,989.5714285714286,32.42857142857143,1.7349397590361446,4.495655325147846
GO,2020-07-08,32664,1356,733,32,1017.5714285714286,32.857142857142854,1.0720720720720718,4.51406936691494
GO,2020-07-09,33876,1212,769,36,1087.5714285714287,32.0,0.8666666666666667,4.529892124194544
GO,2020-07-10,35138,1262,807,38,1258.2857142857142,31.571428571428573,0.7265625000000002,4.5457770385001215
GO,2020-07-11,35793,655,844,37,1042.7142857142858,33.285714285714285,0.7388059701492538,4.553798100425305
GO,2020-07-12,36244,451,849,5,1102.5714285714287,32.57142857142857,0.7272727272727271,4.559236121732809
GO,2020-07-13,36696,452,852,3,1057.142857142857,28.285714285714285,0.5714285714285714,4.564618727123926
GO,2020-07-14,37832,1136,880,28,932.0,25.571428571428573,0.23448275862068968,4.57785930100737
GO,2020-07-15,38895,1063,927,47,890.1428571428571,27.714285714285715,0.3857142857142858,4.589893775825033
GO,2020-07-16,40201,1306,986,59,903.5714285714286,31.0,0.34782608695652173,4.604236856295423
GO,2020-07-17,40681,480,1029,43,791.8571428571429,31.714285714285715,0.2542372881355933,4.609391619991711
GO,2020-07-18,40795,114,1079,50,714.5714285714286,33.57142857142857,0.2912087912087911,4.610606937465461
GO,2020-07-19,40769,-26,1092,13,646.4285714285714,34.714285714285715,0.30645161290322576,4.610330059016342
GO,2020-07-20,40772,3,1106,14,582.2857142857143,36.285714285714285,0.17050691244239627,4.610362015539963
GO,2020-07-21,43794,3022,1154,48,851.7142857142857,39.142857142857146,0.20704845814977976,4.641414614034124
GO,2020-07-22,47284,3490,1193,39,1198.4285714285713,38.0,0.15652173913043488,4.674714208660997
GO,2020-07-23,50458,3174,1262,69,1465.2857142857142,39.42857142857143,0.2321428571428572,4.702930032424566
GO,2020-07-24,52847,2389,1332,70,1738.0,43.285714285714285,0.37104072398190036,4.723020338466041
GO,2020-07-25,54801,1954,1378,46,2000.857142857143,42.714285714285715,0.28326180257510736,4.738788483493847
GO,2020-07-26,55914,1113,1392,14,2163.5714285714284,42.857142857142854,0.3157894736842105,4.747520562117171
GO,2020-07-27,57985,2071,1400,8,2459.0,42.0,0.4848484848484849,4.76331566149819
GO,2020-07-28,60637,2652,1473,73,2406.1428571428573,45.57142857142857,0.7821229050279328,4.782737706547561
PE,2020-02-25,0,0,0,0,,,,0.0
PE,2020-02-26,0,0,0,0,,,,0.0
PE,2020-02-27,0,0,0,0,,,,0.0
PE,2020-02-28,0,0,0,0,,,,0.0
PE,2020-02-29,0,0,0,0,,,,0.0
PE,2020-03-01,0,0,0,0,,,,0.0
PE,2020-03-02,0,0,0,0,0.0,0.0,,0.0
PE,2020-03-03,0,0,0,0,0.0,0.0,,0.0
PE,2020-03-04,0,0,0,0,0.0,0.0,,0.0
PE,2020-03-05,0,0,0,0,0.0,0.0,,0.0
PE,2020-03-06,0,0,0,0,0.0,0.0,,0.0
PE,2020-03-07,0,0,0,0,0.0,0.0,,0.0
PE,2020-03-08,0,0,0,0,0.0,0.0,,0.0
PE,2020-03-09,0,0,0,0,0.0,0.0,,0.0
PE,2020-03-10,0,0,0,0,0.0,0.0,,0.0
PE,2020-03-11,0,0,0,0,0.0,0.0,,0.0
PE,2020-03-12,2,2,0,0,0.2857142857142857,0.0,,0.3010299956639812
PE,2020-03-13,2,0,0,0,0.2857142857142857,0.0,,0.3010299956639812
PE,2020-03-14,2,0,0,0,0.2857142857142857,0.0,,0.3010299956639812
PE,2020-03-15,2,0,0,0,0.2857142857142857,0.0,,0.3010299956639812
PE,2020-03-16,2,0,0,0,0.2857142857142857,0.0,,0.3010299956639812
PE,2020-03-17,16,14,0,0,2.2857142857142856,0.0,,1.2041199826559248
PE,2020-03-18,16,0,0,0,2.2857142857142856,0.0,,1.2041199826559248
PE,2020-03-19,28,12,0,0,3.7142857142857144,0.0,,1.4471580313422192
PE,2020-03-20,30,2,0,0,4.0,0.0,,1.4771212547196624
PE,2020-03-21,30,0,0,0,4.0,0.0,,1.4771212547196624
PE,2020-03-22,37,7,0,0,5.0,0.0,,1.568201724066995
PE,2020-03-23,42,5,0,0,5.714285714285714,0.0,,1.6232492903979006
PE,2020-03-24,42,0,0,0,3.7142857142857144,0.0,,1.6232492903979006
PE,2020-03-25,46,4,1,1,4.285714285714286,0.14285714285714285,inf,1.662757831681574
PE,2020-03-26,48,2,3,2,2.857142857142857,0.42857142857142855,inf,1.6812412373755872
PE,2020-03-27,56,8,4,1,3.7142857142857144,0.5714285714285714,inf,1.7481880270062005
PE,2020-03-28,68,12,5,1,5.428571428571429,0.7142857142857143,inf,1.8325089127062364
PE,2020-03-29,73,5,5,0,5.142857142857143,0.7142857142857143,inf,1.863322860120456
PE,2020-03-30,78,5,6,1,5.142857142857143,0.8571428571428571,inf,1.8920946026904804
PE,2020-03-31,87,9,6,0,6.428571428571429,0.8571428571428571,inf,1.9395192526186185
PE,2020-04-01,95,8,8,2,7.0,1.0,inf,1.9777236052888478
PE,2020-04-02,106,11,9,1,8.285714285714286,0.8571428571428571,inf,2.0253058652647704
PE,2020-04-03,136,30,10,1,11.428571428571429,0.8571428571428571,inf,2.1335389083702174
PE,2020-04-04,176,40,14,4,15.428571428571429,1.2857142857142858,inf,2.24551266781415
PE,2020-04-05,201,25,21,7,18.285714285714285,2.2857142857142856,inf,2.303196057420489
PE,2020-04-06,223,22,30,9,20.714285714285715,3.4285714285714284,inf,2.3483048630481607
PE,2020-04-07,352,129,34,4,37.857142857142854,4.0,inf,2.546542663478131
PE,2020-04-08,401,49,46,12,43.714285714285715,5.428571428571429,37.0,2.603144372620182
PE,2020-04-09,555,154,56,10,64.14285714285714,6.714285714285714,14.666666666666668,2.7442929831226763
PE,2020-04-10,684,129,65,9,78.28571428571429,7.857142857142857,12.75,2.835056101720116
PE,2020-04-11,816,132,72,7,91.42857142857143,8.285714285714286,10.600000000000001,2.9116901587538613
PE,2020-04-12,960,144,85,13,108.42857142857143,9.142857142857142,11.8,2.9822712330395684
PE,2020-04-13,1154,194,102,17,133.0,10.285714285714286,11.000000000000002,3.0622058088197126
PE,2020-04-14,1284,130,115,13,133.14285714285714,11.571428571428571,12.5,3.1085650237328344
PE,2020-04-15,1484,200,143,28,154.71428571428572,13.857142857142858,12.857142857142858,3.171433900943008
PE,2020-04-16,1683,199,160,17,161.14285714285714,14.857142857142858,16.333333333333336,3.226084115975824
PE,2020-04-17,2006,323,186,26,188.85714285714286,17.285714285714285,19.166666666666664,3.302330928684399
PE,2020-04-18,2193,187,205,19,196.71428571428572,19.0,13.777777777777777,3.341038631677523
PE,2020-04-19,2459,266,216,11,214.14285714285714,18.714285714285715,7.187500000000001,3.390758528738717
PE,2020-04-20,2690,231,234,18,219.42857142857142,18.857142857142858,4.5,3.429752280002408
PE,2020-04-21,2908,218,260,26,232.0,20.714285714285715,4.178571428571429,3.463594402187
PE,2020-04-22,3298,390,282,22,259.14285714285717,19.857142857142858,2.6578947368421053,3.5182506513085
PE,2020-04-23,3519,221,312,30,262.2857142857143,21.714285714285715,2.234042553191489,3.5464192668351915
PE,2020-04-24,3999,480,352,40,284.7142857142857,23.714285714285715,2.0181818181818185,3.6019514041335214
PE,2020-04-25,4507,508,381,29,330.57142857142856,25.142857142857142,2.034482758620689,3.6538875580709775
PE,2020-04-26,4898,391,415,34,348.42857142857144,28.428571428571427,2.109375,3.6900187807886953
PE,2020-04-27,5358,460,450,35,381.14285714285717,30.857142857142858,1.9999999999999996,3.7290027092721902
PE,2020-04-28,5724,366,508,58,402.2857142857143,35.42857142857143,2.0617283950617287,3.7576996250877386
PE,2020-04-29,6194,470,538,30,413.7142857142857,36.57142857142857,1.6391752577319585,3.791971201020768
PE,2020-04-30,6876,682,565,27,479.57142857142856,36.142857142857146,1.4326923076923077,3.837335868015015
PE,2020-05-01,7334,458,603,38,476.42857142857144,35.857142857142854,1.0743801652892562,3.865340905624584
PE,2020-05-02,8145,811,628,25,519.7142857142857,35.285714285714285,0.8571428571428571,3.910891088644528
PE,2020-05-03,8643,498,652,24,535.0,33.857142857142854,0.8091603053435112,3.9366645130000752
PE,2020-05-04,8863,220,691,39,500.7142857142857,34.42857142857143,0.8257575757575758,3.9475807493043225
PE,2020-05-05,9325,462,749,58,514.4285714285714,34.42857142857143,0.6620689655172414,3.9696488404807253
PE,2020-05-06,9881,556,803,54,526.7142857142857,37.857142857142854,0.9064748201438847,3.994800899294604
PE,2020-05-07,10824,943,845,42,564.0,40.0,0.8421052631578947,4.034387783589566
PE,2020-05-08,11587,763,927,82,607.5714285714286,46.285714285714285,0.9518072289156625,4.0639710069647625
PE,2020-05-09,12470,883,972,45,617.8571428571429,49.142857142857146,0.9545454545454547,4.095866453478543
PE,2020-05-10,13275,805,1047,75,661.7142857142857,56.42857142857143,0.984924623115578,4.1230345297535065
PE,2020-05-11,13768,493,1087,40,700.7142857142857,56.57142857142857,0.8333333333333333,4.138870857319504
PE,2020-05-12,14309,541,1157,70,712.0,58.285714285714285,0.6451612903225805,4.155609283678915
PE,2020-05-13,14901,592,1224,67,717.1428571428571,60.142857142857146,0.6445312500000002,4.173215414714885
PE,2020-05-14,15588,687,1298,74,680.5714285714286,64.71428571428571,0.7905138339920945,4.192790397120652
PE,2020-05-15,16209,621,1381,83,660.2857142857143,64.85714285714286,0.8087649402390441,4.209756222258858
PE,2020-05-16,18488,2279,1461,80,859.7142857142857,69.85714285714286,0.9797570850202431,4.266889932471053
PE,2020-05-17,19452,964,1516,55,882.4285714285714,67.0,0.978902953586498,4.288964260896139
PE,2020-05-18,20094,642,1640,124,903.7142857142857,79.0,1.2946058091286305,4.30306639792351
PE,2020-05-19,21242,1148,1741,101,990.4285714285714,83.42857142857143,1.4232365145228214,4.327195404503233
PE,2020-05-20,22560,1318,1834,93,1094.142857142857,87.14285714285714,1.3018867924528303,4.353339095311305
PE,2020-05-21,23911,1351,1925,91,1189.0,89.57142857142857,1.2392857142857143,4.378597739453303
PE,2020-05-22,25760,1849,2057,132,1364.4285714285713,96.57142857142857,1.0864197530864197,4.410945858687774
PE,2020-05-23,26786,1026,2144,87,1185.4285714285713,97.57142857142857,0.9854651162790696,4.4279078644992484
PE,2020-05-24,27759,973,2200,56,1186.7142857142858,97.71428571428571,0.731645569620253,4.443403816887126
PE,2020-05-25,28366,607,2248,48,1181.7142857142858,86.85714285714286,0.5353535353535355,4.4527980985591595
PE,2020-05-26,28854,488,2328,80,1087.4285714285713,83.85714285714286,0.43872549019607854,4.460206027457451
PE,2020-05-27,29919,1065,2468,140,1051.2857142857142,90.57142857142857,0.5059382422802849,4.475947073759949
PE,2020-05-28,30713,794,2566,98,971.7142857142857,91.57142857142857,0.41501103752759394,4.487322239751821
PE,2020-05-29,32255,1542,2669,103,927.8571428571429,87.42857142857143,0.3480176211453744,4.508597046230069
PE,2020-05-30,33427,1172,2740,71,948.7142857142857,85.14285714285714,0.21881390593047023,4.52409740136345
PE,2020-05-31,34450,1023,2807,67,955.8571428571429,86.71428571428571,0.29424307036247327,4.537189226243645
PE,2020-06-01,34900,450,2875,68,933.4285714285714,89.57142857142857,0.1338155515370705,4.54282542695918
PE,2020-06-02,35508,608,2933,58,950.5714285714286,86.42857142857143,0.03595890410958904,4.550326211208258
PE,2020-06-03,36463,955,3012,79,934.8571428571429,77.71428571428571,-0.10819672131147544,4.561852397446954
PE,2020-06-04,37507,1044,3134,122,970.5714285714286,81.14285714285714,-0.0940988835725678,4.574112328465574
PE,2020-06-05,38511,1004,3205,71,893.7142857142857,76.57142857142857,-0.20710059171597633,4.585584795923258
PE,2020-06-06,39361,850,3270,65,847.7142857142857,75.71428571428571,-0.22401171303074674,4.59506612352366
PE,2020-06-07,40242,881,3305,35,827.4285714285714,71.14285714285714,-0.2719298245614035,4.604679556724295
PE,2020-06-08,40705,463,3350,45,829.2857142857143,67.85714285714286,-0.21875,4.609647759078724
PE,2020-06-09,41010,305,3453,103,786.0,74.28571428571429,-0.11413969335604766,4.612889769287484
PE,2020-06-10,41935,925,3531,78,781.7142857142857,74.14285714285714,-0.18138801261829657,4.622576647353478
PE,2020-06-11,42994,1059,3633,102,783.8571428571429,71.28571428571429,-0.2215288611544461,4.633407852121307
PE,2020-06-12,43872,878,3694,61,765.8571428571429,69.85714285714286,-0.20098039215686272,4.642187433109418
PE,2020-06-13,44671,799,3784,90,758.5714285714286,73.42857142857143,-0.1375838926174496,4.650025674648262
PE,2020-06-14,45261,590,3855,71,717.0,78.57142857142857,-0.09390444810543654,4.655724145060252
PE,2020-06-15,45507,246,3886,31,686.0,76.57142857142857,-0.14513556618819776,4.658078206053737
PE,2020-06-16,46427,920,3959,73,773.8571428571429,72.28571428571429,-0.16363636363636358,4.666770621518007
PE,2020-06-17,47446,1019,4009,50,787.2857142857143,68.28571428571429,-0.12132352941176455,4.676199604515617
PE,2020-06-18,48626,1180,4057,48,804.5714285714286,60.57142857142857,-0.2535211267605634,4.686868545747979
PE,2020-06-19,49720,1094,4102,45,835.4285714285714,58.285714285714285,-0.23880597014925373,4.696531119969607
PE,2020-06-20,51118,1398,4148,46,921.0,52.0,-0.31320754716981125,4.7085738536410435
PE,2020-06-21,52113,995,4234,86,978.8571428571429,54.142857142857146,-0.2389558232931726,4.71694607500793
PE,2020-06-22,52494,381,4252,18,998.1428571428571,52.285714285714285,-0.22947368421052639,4.720109666914457
PE,2020-06-23,52831,337,4339,87,914.8571428571429,54.285714285714285,-0.26923076923076933,4.722888831212619
PE,2020-06-24,54022,1191,4425,86,939.4285714285714,59.42857142857143,-0.19845857418111745,4.732570658579406
PE,2020-06-25,55136,1114,4488,63,930.0,61.57142857142857,-0.13627254509018047,4.741435255767934
PE,2020-06-26,55804,668,4610,122,869.1428571428571,72.57142857142857,0.03885480572597128,4.746665330042707
PE,2020-06-27,57089,1285,4708,98,853.0,80.0,0.08949416342412449,4.756552435749973
PE,2020-06-28,58107,1018,4751,43,856.2857142857143,73.85714285714286,-0.05999999999999992,4.764228453874871
PE,2020-06-29,58476,369,4782,31,854.5714285714286,75.71428571428571,-0.011194029850746322,4.766977657428919
PE,2020-06-30,58858,382,4829,47,861.0,70.0,-0.031620553359683876,4.7698055006497455
PE,2020-07-01,59705,847,4894,65,811.8571428571429,67.0,-0.018828451882845276,4.77601070267848
PE,2020-07-02,61119,1414,4968,74,854.7142857142857,68.57142857142857,0.1320754716981132,4.78617623990607
PE,2020-07-03,62362,1243,5068,100,936.8571428571429,65.42857142857143,0.12254901960784319,4.794920034916988
PE,2020-07-04,63457,1095,5116,48,909.7142857142857,58.285714285714285,0.12087912087912087,4.8024795364967785
PE,2020-07-05,65129,1672,5143,27,1003.1428571428571,56.0,0.034300791556728175,4.813774410005558
PE,2020-07-06,65642,513,5163,20,1023.7142857142857,54.42857142857143,0.04098360655737711,4.817181804796221
PE,2020-07-07,66151,509,5234,71,1041.857142857143,57.857142857142854,0.0657894736842105,4.820536413772186
PE,2020-07-08,67604,1453,5323,89,1128.4285714285713,61.285714285714285,0.031249999999999948,4.829972393079711
PE,2020-07-09,68767,1163,5409,86,1092.5714285714287,63.0,0.023201856148491913,4.837380078408261
PE,2020-07-10,70100,1333,5482,73,1105.4285714285713,59.142857142857146,-0.1850393700787401,4.845718017966659
PE,2020-07-11,71370,1270,5556,74,1130.4285714285713,62.857142857142854,-0.21428571428571433,4.853515696756928
PE,2020-07-12,72470,1100,5595,39,1048.7142857142858,64.57142857142857,-0.12572533849129602,4.860158261318278
PE,2020-07-13,72901,431,5652,57,1037.0,69.85714285714286,-0.07735849056603761,4.862733485677415
PE,2020-07-14,73576,675,5715,63,1060.7142857142858,68.71428571428571,-0.0183673469387756,4.866736173476787
PE,2020-07-15,74960,1384,5772,57,1050.857142857143,64.14285714285714,-0.04264392324093823,4.874829577879722
PE,2020-07-16,76091,1131,5836,64,1046.2857142857142,61.0,-0.11041666666666664,4.881333291705074
PE,2020-07-17,77423,1332,5869,33,1046.142857142857,55.285714285714285,-0.1550218340611354,4.888869995427824
PE,2020-07-18,78509,1086,5928,59,1019.8571428571429,53.142857142857146,-0.088235294117647,4.894919445615208
PE,2020-07-19,79452,943,5984,56,997.4285714285714,55.57142857142857,-0.007653061224489832,4.900104833928943
PE,2020-07-20,80115,663,6036,52,1030.5714285714287,54.857142857142854,0.007874015748031402,4.903713837024818
PE,2020-07-21,80441,326,6089,53,980.7142857142857,53.42857142857143,-0.07654320987654313,4.905477460877743
PE,2020-07-22,81382,941,6152,63,917.4285714285714,54.285714285714285,-0.11421911421911422,4.910528358634626
PE,2020-07-23,83240,1858,6211,59,1021.2857142857143,53.57142857142857,-0.14965986394557826,4.9203320715395895
PE,2020-07-24,85042,1802,6237,26,1088.4285714285713,52.57142857142857,-0.11111111111111119,4.929633465282292
PE,2020-07-25,86752,1710,6299,62,1177.5714285714287,53.0,-0.15681818181818177,4.9382794959003915
PE,2020-07-26,88466,1714,6352,53,1287.7142857142858,52.57142857142857,-0.18584070796460178,4.946776391042226
PE,2020-07-27,89132,666,6376,24,1288.142857142857,48.57142857142857,-0.30470347648261764,4.950033651606001
PE,2020-07-28,89678,546,6421,45,1319.5714285714287,47.42857142857143,-0.3097713097713097,4.95268591405336
AP,2020-02-25,0,0,0,0,,,,0.0
AP,2020-02-26,0,0,0,0,,,,0.0
AP,2020-02-27,0,0,0,0,,,,0.0
AP,2020-02-28,0,0,0,0,,,,0.0
AP,2020-02-29,0,0,0,0,,,,0.0
AP,2020-03-01,0,0,0,0,,,,0.0
AP,2020-03-02,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-03,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-04,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-05,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-06,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-07,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-08,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-09,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-10,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-11,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-12,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-13,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-14,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-15,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-16,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-17,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-18,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-19,0,0,0,0,0.0,0.0,,0.0
AP,2020-03-20,1,1,0,0,0.14285714285714285,0.0,,0.0
AP,2020-03-21,1,0,0,0,0.14285714285714285,0.0,,0.0
AP,2020-03-22,1,0,0,0,0.14285714285714285,0.0,,0.0
AP,2020-03-23,1,0,0,0,0.14285714285714285,0.0,,0.0
AP,2020-03-24,1,0,0,0,0.14285714285714285,0.0,,0.0
AP,2020-03-25,1,0,0,0,0.14285714285714285,0.0,,0.0
AP,2020-03-26,2,1,0,0,0.2857142857142857,0.0,,0.3010299956639812
AP,2020-03-27,2,0,0,0,0.14285714285714285,0.0,,0.3010299956639812
AP,2020-03-28,4,2,0,0,0.42857142857142855,0.0,,0.6020599913279624
AP,2020-03-29,4,0,0,0,0.42857142857142855,0.0,,0.6020599913279624
AP,2020-03-30,8,4,0,0,1.0,0.0,,0.9030899869919435
AP,2020-03-31,10,2,0,0,1.2857142857142858,0.0,,1.0
AP,2020-04-01,11,1,0,0,1.4285714285714286,0.0,,1.041392685158225
AP,2020-04-02,11,0,0,0,1.2857142857142858,0.0,,1.041392685158225
AP,2020-04-03,19,8,0,0,2.4285714285714284,0.0,,1.2787536009528289
AP,2020-04-04,28,9,1,1,3.4285714285714284,0.14285714285714285,inf,1.4471580313422192
AP,2020-04-05,29,1,2,1,3.5714285714285716,0.2857142857142857,inf,1.462397997898956
AP,2020-04-06,34,5,2,0,3.7142857142857144,0.2857142857142857,inf,1.5314789170422551
AP,2020-04-07,48,14,2,0,5.428571428571429,0.2857142857142857,inf,1.6812412373755872
AP,2020-04-08,107,59,2,0,13.714285714285714,0.2857142857142857,inf,2.0293837776852097
AP,2020-04-09,128,21,2,0,16.714285714285715,0.2857142857142857,inf,2.1072099696478683
AP,2020-04-10,166,38,2,0,21.0,0.2857142857142857,inf,2.220108088040055
AP,2020-04-11,193,27,3,1,23.571428571428573,0.2857142857142857,inf,2.285557309007774
AP,2020-04-12,230,37,5,2,28.714285714285715,0.42857142857142855,inf,2.361727836017593
AP,2020-04-13,242,12,5,0,29.714285714285715,0.42857142857142855,inf,2.383815365980431
AP,2020-04-14,307,65,6,1,37.0,0.5714285714285714,inf,2.4871383754771865
AP,2020-04-15,334,27,7,1,32.42857142857143,0.7142857142857143,inf,2.5237464668115646
AP,2020-04-16,362,28,9,2,33.42857142857143,1.0,inf,2.558708570533166
AP,2020-04-17,370,8,10,1,29.142857142857142,1.1428571428571428,inf,2.568201724066995
AP,2020-04-18,393,23,10,0,28.571428571428573,1.0,6.000000000000001,2.5943925503754266
AP,2020-04-19,416,23,11,1,26.571428571428573,0.8571428571428571,2.0,2.6190933306267428
AP,2020-04-20,433,17,13,2,27.285714285714285,1.1428571428571428,3.0,2.6364878963533656
AP,2020-04-21,457,24,13,0,21.428571428571427,1.0,2.5,2.6599162000698504
AP,2020-04-22,479,22,14,1,20.714285714285715,1.0,2.5,2.680335513414563
AP,2020-04-23,548,69,16,2,26.571428571428573,1.0,2.5,2.738780558484369
AP,2020-04-24,633,85,18,2,37.57142857142857,1.1428571428571428,3.0,2.801403710017355
AP,2020-04-25,685,52,19,1,41.714285714285715,1.2857142857142858,3.5,2.8356905714924254
AP,2020-04-26,798,113,21,2,54.57142857142857,1.4285714285714286,2.3333333333333335,2.9020028913507296
AP,2020-04-27,842,44,26,5,58.42857142857143,1.8571428571428572,3.3333333333333335,2.9253120914996495
AP,2020-04-28,918,76,28,2,65.85714285714286,2.142857142857143,2.75,2.9628426812012423
AP,2020-04-29,1016,98,31,3,76.71428571428571,2.4285714285714284,2.3999999999999995,3.0068937079479006
AP,2020-04-30,1080,64,34,3,76.0,2.5714285714285716,1.5714285714285716,3.03342375548695
AP,2020-05-01,1121,41,37,3,69.71428571428571,2.7142857142857144,1.3750000000000002,3.049605612594973
